datetime,temp_c,sal_psu,ph_total,co2_ppm_calc
2023-08-14T00:05:00Z,14.436,30.46,7.83,603.5228480198035
2023-08-14T00:10:00Z,14.416,30.46,7.83,607.0832221961233
2023-08-14T00:15:00Z,14.397,30.46,7.83,608.5936839678953
2023-08-14T00:20:00Z,14.373,30.47,7.82,610.823413250035
2023-08-14T00:25:00Z,14.345,30.47,7.82,612.1900215197335
2023-08-14T00:30:00Z,14.315,30.47,7.8100000000000005,616.2179195777921
2023-08-14T00:35:00Z,14.287,30.48,7.8100000000000005,617.0810405902334
2023-08-14T00:40:00Z,14.273,30.48,7.8100000000000005,620.1738908848142
2023-08-14T00:45:00Z,14.245,30.48,7.8100000000000005,621.7922427831413
2023-08-14T00:50:00Z,14.23,30.48,7.8,624.2737156939097
2023-08-14T00:55:00Z,14.216,30.49,7.8,626.8271153557148
2023-08-14T01:00:00Z,14.185,30.49,7.8,629.2726248909647
2023-08-14T01:05:00Z,14.161,30.49,7.79,632.0777681813985
2023-08-14T01:10:00Z,14.14,30.49,7.79,633.9478637083544
2023-08-14T01:15:00Z,14.113,30.49,7.78,635.3144719780528
2023-08-14T01:20:00Z,14.086,30.5,7.78,638.8029194033359
2023-08-14T01:25:00Z,14.055,30.5,7.78,641.8598063223983
2023-08-14T01:30:00Z,14.036,30.5,7.7700000000000005,645.8157776294202
2023-08-14T01:35:00Z,14.007,30.51,7.7700000000000005,648.0455069115599
2023-08-14T01:40:00Z,13.981,30.51,7.7700000000000005,650.9945037040671
2023-08-14T01:45:00Z,13.959,30.51,7.76,652.8286358555047
2023-08-14T01:50:00Z,13.941,30.51,7.76,655.4899256438648
2023-08-14T01:55:00Z,13.909,30.51,7.76,657.2521310442655
2023-08-14T02:00:00Z,13.898,30.52,7.75,659.5537870774419
2023-08-14T02:05:00Z,13.869,30.52,7.75,662.5387472454677
2023-08-14T02:10:00Z,13.848,30.52,7.75,665.4158172869381
2023-08-14T02:15:00Z,13.829,30.52,7.74,667.3938029404492
2023-08-14T02:20:00Z,13.815,30.53,7.74,670.5226166105483
2023-08-14T02:25:00Z,13.798,30.52,7.74,672.5006022640594
2023-08-14T02:30:00Z,13.785,30.53,7.74,673.5795035296107
2023-08-14T02:35:00Z,13.77,30.52,7.74,674.6584047951623
2023-08-14T02:40:00Z,13.767,30.52,7.74,675.4136356810483
2023-08-14T02:45:00Z,13.769,30.53,7.73,676.3846468200445
2023-08-14T02:50:00Z,13.761,30.53,7.73,676.1688665669342
2023-08-14T02:55:00Z,13.764,30.52,7.73,677.2837312080042
2023-08-14T03:00:00Z,13.764,30.53,7.73,677.3556579590409
2023-08-14T03:05:00Z,13.761,30.53,7.73,677.3556579590409
2023-08-14T03:10:00Z,13.766,30.53,7.73,680.0529111229195
2023-08-14T03:15:00Z,13.766,30.52,7.73,682.2107136540224
2023-08-14T03:20:00Z,13.762,30.53,7.73,681.887043274357
2023-08-14T03:25:00Z,13.755,30.53,7.73,682.3905305316143
2023-08-14T03:30:00Z,13.753,30.53,7.72,683.1457614175004
2023-08-14T03:35:00Z,13.747,30.52,7.72,685.0518203199745
2023-08-14T03:40:00Z,13.743,30.53,7.72,686.2745750875995
2023-08-14T03:45:00Z,13.733,30.53,7.72,687.7131101083347
2023-08-14T03:50:00Z,13.726,30.53,7.72,689.15164512907
2023-08-14T03:55:00Z,13.713,30.53,7.72,690.0507295170296
2023-08-14T04:00:00Z,13.717,30.53,7.72,691.9927517950221
2023-08-14T04:05:00Z,13.711,30.53,7.72,692.1006419215773
2023-08-14T04:10:00Z,13.709,30.53,7.71,692.172568672614
2023-08-14T04:15:00Z,13.703,30.53,7.71,694.6180782078641
2023-08-14T04:20:00Z,13.697,30.53,7.71,694.3303712037169
2023-08-14T04:25:00Z,13.692,30.52,7.71,697.3872581227794
2023-08-14T04:30:00Z,13.69,30.52,7.71,697.5670750003712
2023-08-14T04:35:00Z,13.682,30.52,7.71,697.6030383758896
2023-08-14T04:40:00Z,13.681,30.52,7.71,698.7898297679963
2023-08-14T04:45:00Z,13.679,30.52,7.7,700.4081816663235
2023-08-14T04:50:00Z,13.674,30.52,7.71,701.882680062577
2023-08-14T04:55:00Z,13.671,30.52,7.7,701.127449176691
2023-08-14T05:00:00Z,13.667,30.52,7.7,702.1703870667241
2023-08-14T05:05:00Z,13.662,30.52,7.7,703.0694714546837
2023-08-14T05:10:00Z,13.661,30.52,7.7,703.3571784588307
2023-08-14T05:15:00Z,13.655,30.52,7.7,704.8676402306028
2023-08-14T05:20:00Z,13.656,30.52,7.7,705.2272739857865
2023-08-14T05:25:00Z,13.649,30.52,7.7,705.9825048716725
2023-08-14T05:30:00Z,13.645,30.52,7.7,705.0474571081946
2023-08-14T05:35:00Z,13.643,30.52,7.7,705.8746147451175
2023-08-14T05:40:00Z,13.646,30.51,7.7,706.3061752513379
2023-08-14T05:45:00Z,13.646,30.51,7.7,705.3351641123418
2023-08-14T05:50:00Z,13.642,30.51,7.7,704.7957134795661
2023-08-14T05:55:00Z,13.638,30.51,7.7,705.2992007368233
2023-08-14T06:00:00Z,13.652,30.51,7.7,705.6947978675255
2023-08-14T06:05:00Z,13.651,30.52,7.7,705.2992007368233
2023-08-14T06:10:00Z,13.652,30.51,7.7,704.9755303571579
2023-08-14T06:15:00Z,13.659,30.52,7.7,702.4580940708712
2023-08-14T06:20:00Z,13.663,30.51,7.7,703.7887389650513
2023-08-14T06:25:00Z,13.66,30.52,7.7,702.7458010750182
2023-08-14T06:30:00Z,13.667,30.51,7.7,702.8536912015734
2023-08-14T06:35:00Z,13.685,30.51,7.71,702.3861673198344
2023-08-14T06:40:00Z,13.693,30.51,7.71,701.6309364339484
2023-08-14T06:45:00Z,13.698,30.5,7.71,700.6239619194337
2023-08-14T06:50:00Z,13.707,30.5,7.72,699.329280400772
2023-08-14T06:55:00Z,13.704,30.5,7.71,699.0415733966249
2023-08-14T07:00:00Z,13.712,30.51,7.71,697.4951482493345
2023-08-14T07:05:00Z,13.725,30.5,7.72,694.3663345792354
2023-08-14T07:10:00Z,13.731,30.5,7.72,692.819909431945
2023-08-14T07:15:00Z,13.745,30.5,7.72,693.0716530605736
2023-08-14T07:20:00Z,13.753,30.5,7.72,691.3813744112097
2023-08-14T07:25:00Z,13.761,30.5,7.73,691.7410081663935
2023-08-14T07:30:00Z,13.778,30.5,7.73,688.9718282514781
2023-08-14T07:35:00Z,13.791,30.5,7.73,687.6052199817796
2023-08-14T07:40:00Z,13.804,30.5,7.73,685.0518203199745
2023-08-14T07:45:00Z,13.82,30.5,7.74,683.4334684216474
2023-08-14T07:50:00Z,13.829,30.5,7.74,681.5274095191731
2023-08-14T07:55:00Z,13.855,30.5,7.75,680.1248378739563
2023-08-14T08:00:00Z,13.863,30.49,7.75,676.9240974528202
2023-08-14T08:05:00Z,13.892,30.5,7.75,675.0540019258644
2023-08-14T08:10:00Z,13.913,30.49,7.76,671.9611516312837
2023-08-14T08:15:00Z,13.922,30.49,7.76,669.5875688470704
2023-08-14T08:20:00Z,13.942,30.49,7.7700000000000005,665.775451042122
2023-08-14T08:25:00Z,13.972,30.49,7.7700000000000005,661.4598459799163
2023-08-14T08:30:00Z,14.002,30.5,7.7700000000000005,658.7625928160376
2023-08-14T08:35:00Z,14.025,30.5,7.78,656.532863533898
2023-08-14T08:40:00Z,14.043,30.49,7.78,653.4400132393171
2023-08-14T08:45:00Z,14.076,30.49,7.79,651.1383572061407
2023-08-14T08:50:00Z,14.098,30.47,7.79,648.0095435360415
2023-08-14T08:55:00Z,14.121,30.47,7.8,645.5280706252731
2023-08-14T09:00:00Z,14.169,30.48,7.8,642.6510005838027
2023-08-14T09:05:00Z,14.207,30.49,7.8100000000000005,639.8818206688873
2023-08-14T09:10:00Z,14.241,30.49,7.82,634.3434608390565
2023-08-14T09:10:00Z,14.241,30.49,7.82,635.6021789821998
2023-08-14T09:15:00Z,14.24,30.48,7.82,633.1926328224683
2023-08-14T09:20:00Z,14.282,30.48,7.83,632.4374019365823
2023-08-14T09:25:00Z,14.327,30.47,7.83,627.4384927395272
2023-08-14T09:30:00Z,14.358,30.47,7.84,623.4105946814685
2023-08-14T09:35:00Z,14.401,30.49,7.84,618.7713192395973
2023-08-14T09:40:00Z,14.41,30.47,7.84,616.0381027002004
2023-08-14T09:45:00Z,14.451,30.49,7.8500000000000005,613.6285565404687
2023-08-14T09:50:00Z,14.476,30.48,7.86,611.0751568786636
2023-08-14T09:55:00Z,14.541,30.48,7.86,607.7665263309725
2023-08-14T10:00:00Z,14.613,30.46,7.87,601.9764228725131
2023-08-14T10:05:00Z,14.608,30.5,7.87,597.7327445613441
2023-08-14T10:10:00Z,14.708,30.48,7.88,593.5609930012118
2023-08-14T10:15:00Z,14.703,30.47,7.89,590.1444723269656
2023-08-14T10:20:00Z,14.783,30.4,7.89,587.1235487834215
2023-08-14T10:25:00Z,14.797,30.41,7.8999999999999995,583.5991379826202
2023-08-14T10:30:00Z,14.776,30.36,7.909999999999999,580.2185806838922
2023-08-14T10:35:00Z,14.821,30.48,7.8999999999999995,577.1257303893115
2023-08-14T10:40:00Z,14.866,30.18,7.920000000000001,574.1407702212858
2023-08-14T10:45:00Z,14.923,30.14,7.920000000000001,571.4794804329256
2023-08-14T10:50:00Z,14.986,30.14,7.930000000000001,568.9260807711205
2023-08-14T10:55:00Z,15.004,30.14,7.94,565.9051572275764
2023-08-14T11:00:00Z,15.01,30.14,7.95,563.9631349495838
2023-08-14T11:05:00Z,15.075,30.06,7.95,560.2229438956722
2023-08-14T11:10:00Z,15.107,30.42,7.96,559.0361525035655
2023-08-14T11:15:00Z,15.138,30.41,7.97,557.7774343604221
2023-08-14T11:20:00Z,15.141,30.29,7.9799999999999995,555.3319248251722
2023-08-14T11:25:00Z,15.142,30.32,7.9799999999999995,552.7425617878488
2023-08-14T11:30:00Z,15.176,30.33,7.9799999999999995,551.2321000160767
2023-08-14T11:35:00Z,15.196,30.45,7.96,548.894480607382
2023-08-14T11:40:00Z,15.469,30.33,7.97,546.9164949538709
2023-08-14T11:45:00Z,15.458,30.26,7.9799999999999995,545.8375936883195
2023-08-14T11:50:00Z,15.527,30.32,7.989999999999999,545.5498866841724
2023-08-14T11:55:00Z,15.52,30.28,7.989999999999999,543.140340524441
2023-08-14T12:00:00Z,15.546,30.32,7.989999999999999,542.1693293854446
2023-08-14T12:05:00Z,15.573,30.26,7.989999999999999,542.0614392588894
2023-08-14T12:10:00Z,15.548,30.31,7.989999999999999,540.4430873605622
2023-08-14T12:15:00Z,15.521,30.34,8,539.6878564746762
2023-08-14T12:20:00Z,15.499,30.42,8,539.0764790908638
2023-08-14T12:25:00Z,15.507,30.28,8.01,539.4361128460476
2023-08-14T12:30:00Z,15.612,30.3,8.02,538.71684533568
2023-08-14T12:35:00Z,15.527,30.35,7.989999999999999,536.0915189228381
2023-08-14T12:40:00Z,15.586,30.34,8,535.336288036952
2023-08-14T12:45:00Z,15.614,30.34,8,533.6100460120698
2023-08-14T12:50:00Z,15.587,30.33,8.01,533.6819727631066
2023-08-14T12:55:00Z,15.758,30.24,8,534.0416065182903
2023-08-14T13:00:00Z,15.648,30.32,8.01,531.9557307382242
2023-08-14T13:05:00Z,15.702,30.32,8,530.9127928481912
2023-08-14T13:10:00Z,15.714,30.34,8,531.6320603585588
2023-08-14T13:15:00Z,15.688,30.29,8.01,529.4382944519375
2023-08-14T13:20:00Z,15.721,30.33,8.01,529.1865508233088
2023-08-14T13:25:00Z,15.66,30.35,8.01,528.1076495577574
2023-08-14T13:30:00Z,15.668,30.34,8.01,528.2155396843125
2023-08-14T13:35:00Z,15.581,30.37,8,527.1366384187611
2023-08-14T13:40:00Z,15.682,30.39,8.01,526.4173709083934
2023-08-14T13:45:00Z,15.617,30.39,8.01,524.6551655079928
2023-08-14T13:50:00Z,15.668,30.38,8.01,525.1226893897317
2023-08-14T13:55:00Z,15.527,30.42,8.01,524.2236050017722
2023-08-14T14:00:00Z,15.541,30.45,8.02,522.5692897279266
2023-08-14T14:05:00Z,15.501,30.52,8.02,522.9289234831105
2023-08-14T14:10:00Z,15.56,30.5,8.02,521.2746082092649
2023-08-14T14:15:00Z,15.588,30.45,8.03,520.5553406988973
2023-08-14T14:20:00Z,15.651,30.42,8.03,520.0158900661215
2023-08-14T14:25:00Z,15.649,30.43,8.02,519.6562563109378
2023-08-14T14:30:00Z,15.739,30.47,8.03,518.361574792276
2023-08-14T14:35:00Z,15.68,30.45,8.02,518.1098311636473
2023-08-14T14:40:00Z,15.716,30.51,8.03,518.5054282943495
2023-08-14T14:45:00Z,15.766,30.44,8.03,517.1028566491327
2023-08-14T14:50:00Z,15.754,30.52,8.03,516.5993693918754
2023-08-14T14:55:00Z,15.748,30.47,8.03,515.0889076201033
2023-08-14T15:00:00Z,15.76,30.36,8.059999999999999,513.83018947696
2023-08-14T15:05:00Z,15.735,30.43,8.08,513.5424824728129
2023-08-14T15:10:00Z,15.603,30.5,8.08,512.895141713482
2023-08-14T15:15:00Z,15.604,30.5,8.08,511.8522038234489
2023-08-14T15:20:00Z,15.584,30.53,8.03,510.5215589292689
2023-08-14T15:25:00Z,15.602,30.52,8.03,510.4855955537505
2023-08-14T15:30:00Z,15.58,30.54,8.03,508.36375639816595
2023-08-14T15:35:00Z,15.604,30.55,8.03,507.96815926746376
2023-08-14T15:40:00Z,15.602,30.56,8.03,507.6085255122799
2023-08-14T15:45:00Z,15.61,30.52,8.03,507.7164156388351
2023-08-14T15:50:00Z,15.596,30.53,8.04,506.5655876222469
2023-08-14T15:55:00Z,15.62,30.51,8.04,506.20595386706304
2023-08-14T16:00:00Z,15.63,30.5,8.04,504.2998949645888
2023-08-14T16:05:00Z,15.62,30.54,8.04,505.0910892259933
2023-08-14T16:10:00Z,15.625,30.54,8.04,503.1490669480006
2023-08-14T16:15:00Z,15.631,30.54,8.049999999999999,502.5376895641881
2023-08-14T16:20:00Z,15.627,30.51,8.049999999999999,502.64557969074326
2023-08-14T16:25:00Z,15.667,30.53,8.049999999999999,501.3868615475999
2023-08-14T16:30:00Z,15.636,30.53,8.049999999999999,501.96227555589405
2023-08-14T16:35:00Z,15.656,30.55,8.049999999999999,501.3149347965632
2023-08-14T16:40:00Z,15.691,30.56,8.059999999999999,500.5956672861955
2023-08-14T16:45:00Z,15.683,30.55,8.069999999999999,500.0202532779014
2023-08-14T16:50:00Z,15.713,30.5,8.069999999999999,499.4448392696073
2023-08-14T16:55:00Z,15.678,30.54,8.069999999999999,498.9053886368316
2023-08-14T17:00:00Z,15.692,30.53,8.069999999999999,499.3009857675338
2023-08-14T17:05:00Z,15.673,30.55,8.069999999999999,498.79749851027645
2023-08-14T17:10:00Z,15.674,30.55,8.08,497.79052399576176
2023-08-14T17:15:00Z,15.628,30.52,8.059999999999999,498.7255717592397
2023-08-14T17:20:00Z,15.604,30.52,8.059999999999999,498.61768163268454
2023-08-14T17:25:00Z,15.565,30.53,8.059999999999999,497.718597244725
2023-08-14T17:30:00Z,15.536,30.54,8.04,498.0063042488721
2023-08-14T17:35:00Z,15.502,30.54,8.04,499.0852055144235
2023-08-14T17:40:00Z,15.463,30.55,8.04,499.2650223920154
2023-08-14T17:45:00Z,15.432,30.54,8.04,499.33694914305215
2023-08-14T17:50:00Z,15.401,30.52,8.03,499.2650223920154
2023-08-14T17:55:00Z,15.378,30.53,8.03,500.2719969065301
2023-08-14T18:00:00Z,15.348,30.53,8.03,502.1780558090043
2023-08-14T18:05:00Z,15.323,30.52,8.03,502.0342023069308
2023-08-14T18:10:00Z,15.288,30.54,8.02,503.2929204500741
2023-08-14T18:15:00Z,15.27,30.53,8.02,504.407785091144
2023-08-14T18:20:00Z,15.237,30.53,8.02,505.2709061035851
2023-08-14T18:25:00Z,15.211,30.53,8.02,506.0980637405079
2023-08-14T18:30:00Z,15.198,30.53,8.02,506.6015509977652
2023-08-14T18:35:00Z,15.163,30.54,8.01,507.141001630541
2023-08-14T18:40:00Z,15.145,30.54,8.01,509.58651116579097
2023-08-14T18:45:00Z,15.117,30.54,8.01,509.9821082964931
2023-08-14T18:50:00Z,15.092,30.55,8.01,510.8452293089343
2023-08-14T18:55:00Z,15.079,30.54,8,512.2478009541512
2023-08-14T19:00:00Z,15.054,30.53,8,514.0100063545518
2023-08-14T19:05:00Z,15.027,30.53,8,514.2257866076621
2023-08-14T19:10:00Z,15.016,30.53,8,515.0169808690665
2023-08-14T19:15:00Z,14.986,30.53,7.989999999999999,515.9520286325444
2023-08-14T19:20:00Z,14.965,30.53,7.989999999999999,517.1747834001694
2023-08-14T19:25:00Z,14.937,30.54,7.989999999999999,518.2177212902025
2023-08-14T19:30:00Z,14.919,30.53,7.9799999999999995,518.829098674015
2023-08-14T19:35:00Z,14.875,30.53,7.9799999999999995,520.77112095200755
2023-08-14T19:40:00Z,14.878,30.53,7.9799999999999995,522.2096559727429
2023-08-14T19:45:00Z,14.851,30.54,7.9799999999999995,521.9938757196326
2023-08-14T19:50:00Z,14.825,30.55,7.97,523.7201177445148
2023-08-14T19:55:00Z,14.807,30.55,7.97,525.6621400225074
2023-08-14T20:00:00Z,14.787,30.54,7.97,526.1296639042464
2023-08-14T20:05:00Z,14.766,30.53,7.97,527.2085651697979
2023-08-14T20:10:00Z,14.759,30.54,7.96,529.5461845784927
2023-08-14T20:15:00Z,14.739,30.53,7.96,529.3663677009008
2023-08-14T20:20:00Z,14.725,30.52,7.96,531.4882068564852
2023-08-14T20:25:00Z,14.711,30.53,7.96,531.5601336075221
2023-08-14T20:30:00Z,14.703,30.53,7.96,532.782888375147
2023-08-14T20:35:00Z,14.695,30.54,7.95,533.717936138625
2023-08-14T20:40:00Z,14.684,30.53,7.95,534.94069090625
2023-08-14T20:45:00Z,14.668,30.52,7.95,536.5590428045771
2023-08-14T20:50:00Z,14.656,30.53,7.95,536.5950061800954
2023-08-14T20:55:00Z,14.643,30.53,7.95,537.5660173190918
2023-08-14T21:00:00Z,14.626,30.53,7.94,539.9755634788233
2023-08-14T21:05:00Z,14.612,30.53,7.94,541.2342816219667
2023-08-14T21:10:00Z,14.605,30.53,7.94,542.4210730140733
2023-08-14T21:15:00Z,14.593,30.53,7.930000000000001,543.5719010306615
2023-08-14T21:20:00Z,14.577,30.53,7.930000000000001,544.1473150389556
2023-08-14T21:25:00Z,14.568,30.53,7.930000000000001,544.8306191738048
2023-08-14T21:30:00Z,14.561,30.53,7.930000000000001,546.9164949538709
2023-08-14T21:35:00Z,14.557,30.54,7.930000000000001,547.4559455866467
2023-08-14T21:40:00Z,14.554,30.53,7.930000000000001,550.1531987505252
2023-08-14T21:45:00Z,14.538,30.52,7.920000000000001,551.8434773998893
2023-08-14T21:50:00Z,14.535,30.51,7.920000000000001,552.4548547837016
2023-08-14T21:55:00Z,14.529,30.51,7.909999999999999,554.468803812731
2023-08-14T22:00:00Z,14.524,30.5,7.909999999999999,556.4467894662421
2023-08-14T22:05:00Z,14.518,30.49,7.909999999999999,557.2739471031648
2023-08-14T22:10:00Z,14.511,30.48,7.909999999999999,561.0501015325949
2023-08-14T22:15:00Z,14.511,30.48,7.8999999999999995,561.0860649081133
2023-08-14T22:20:00Z,14.501,30.47,7.8999999999999995,562.1649661736648
2023-08-14T22:25:00Z,14.499,30.47,7.8999999999999995,564.8622193375434
2023-08-14T22:30:00Z,14.49,30.46,7.8999999999999995,566.5884613624257
2023-08-14T22:35:00Z,14.483,30.45,7.89,566.4086444848338
2023-08-14T22:40:00Z,14.479,30.44,7.89,568.8541540200837
2023-08-14T22:45:00Z,14.467,30.43,7.89,571.0119565511866
2023-08-14T22:50:00Z,14.461,30.43,7.88,573.2776492088447
2023-08-14T22:55:00Z,14.456,30.42,7.88,574.9319644826902
2023-08-14T23:00:00Z,14.449,30.41,7.88,575.8670122461681
2023-08-14T23:05:00Z,14.441,30.41,7.88,577.2336205158666
2023-08-14T23:10:00Z,14.431,30.39,7.87,578.8160090386755
2023-08-14T23:15:00Z,14.425,30.39,7.87,579.3554596714512
2023-08-14T23:20:00Z,14.417,30.38,7.87,581.5492255780724
2023-08-14T23:25:00Z,14.405,30.38,7.87,583.491247856065
2023-08-14T23:30:00Z,14.384,30.37,7.86,585.3973067585392
2023-08-14T23:35:00Z,14.36,30.36,7.86,587.9147430448259
2023-08-14T23:40:00Z,14.356,30.36,7.86,589.6769484452266
2023-08-14T23:45:00Z,14.353,30.37,7.86,592.6978719887707
2023-08-14T23:50:00Z,14.33,30.36,7.8500000000000005,594.5679675157265
