datetime,temp_c,sal_psu,ph_total,co2_ppm_calc
2023-08-16T23:55:00Z,14.796,30.06,7.8500000000000005,600.8615582314433
2023-08-17T00:00:00Z,14.779,30.06,7.8500000000000005,601.6527524928476
2023-08-17T00:05:00Z,14.773,30.06,7.8500000000000005,604.9254196650204
2023-08-17T00:10:00Z,14.745,30.06,7.84,606.0043209305718
2023-08-17T00:15:00Z,14.751,30.06,7.84,607.2270756981968
2023-08-17T00:20:00Z,14.741,30.06,7.84,609.3489148537814
2023-08-17T00:25:00Z,14.732,30.08,7.84,610.4637794948512
2023-08-17T00:30:00Z,14.723,30.07,7.83,612.0821313931783
2023-08-17T00:35:00Z,14.716,30.06,7.83,614.7074578060201
2023-08-17T00:40:00Z,14.708,30.07,7.83,617.2248940923068
2023-08-17T00:45:00Z,14.681,30.06,7.83,618.088015104748
2023-08-17T00:50:00Z,14.678,30.06,7.82,617.4047109698988
2023-08-17T00:55:00Z,14.66,30.06,7.82,620.533524639998
2023-08-17T01:00:00Z,14.646,30.06,7.82,622.1518765383252
2023-08-17T01:05:00Z,14.63,30.05,7.8100000000000005,622.9071074242112
2023-08-17T01:10:00Z,14.609,30.05,7.8100000000000005,626.0718844698288
2023-08-17T01:15:00Z,14.59,30.06,7.8100000000000005,628.9849178868177
2023-08-17T01:20:00Z,14.575,30.07,7.8,630.4594162830713
2023-08-17T01:25:00Z,14.557,30.08,7.8,633.5163032021337
2023-08-17T01:30:00Z,14.535,30.06,7.8,636.4293366191226
2023-08-17T01:35:00Z,14.527,30.07,7.8,637.688054762266
2023-08-17T01:40:00Z,14.511,30.08,7.79,639.3783334116299
2023-08-17T01:45:00Z,14.49,30.07,7.79,642.111549951027
2023-08-17T01:50:00Z,14.472,30.07,7.79,644.2333891066114
2023-08-17T01:55:00Z,14.448,30.07,7.78,646.0315578825305
2023-08-17T02:00:00Z,14.43,30.08,7.78,648.8367011729642
2023-08-17T02:05:00Z,14.406,30.08,7.78,650.4190896957731
2023-08-17T02:10:00Z,14.386,30.07,7.7700000000000005,652.864599231023
2023-08-17T02:15:00Z,14.369,30.08,7.7700000000000005,655.6337791459384
2023-08-17T02:20:00Z,14.346,30.07,7.7700000000000005,656.820570538045
2023-08-17T02:25:00Z,14.324,30.08,7.76,658.6906660650009
2023-08-17T02:30:00Z,14.295,30.08,7.76,661.8914064861368
2023-08-17T02:35:00Z,14.289,30.08,7.76,662.574710620986
2023-08-17T02:40:00Z,14.261,30.08,7.75,665.7394876666036
2023-08-17T02:45:00Z,14.249,30.08,7.75,668.1849972018535
2023-08-17T02:50:00Z,14.23,30.09,7.75,671.3497742474711
2023-08-17T02:55:00Z,14.208,30.09,7.74,673.1479430233902
2023-08-17T03:00:00Z,14.19,30.08,7.74,676.0250130648608
2023-08-17T03:05:00Z,14.175,30.09,7.74,678.5064859756291
2023-08-17T03:10:00Z,14.156,30.09,7.73,682.2466770295407
2023-08-17T03:15:00Z,14.138,30.09,7.73,684.0448458054598
2023-08-17T03:20:00Z,14.123,30.07,7.73,685.37549069964
2023-08-17T03:25:00Z,14.104,30.09,7.72,688.2525607411105
2023-08-17T03:30:00Z,14.088,30.08,7.72,689.906876014956
2023-08-17T03:35:00Z,14.065,30.1,7.72,693.0356896850552
2023-08-17T03:40:00Z,14.043,30.1,7.72,696.1645033551545
2023-08-17T03:45:00Z,14.026,30.1,7.71,697.8188186289999
2023-08-17T03:50:00Z,14.001,30.1,7.71,699.329280400772
2023-08-17T03:55:00Z,13.991,30.1,7.71,704.1483727202351
2023-08-17T04:00:00Z,13.961,30.11,7.7,706.1982851247828
2023-08-17T04:05:00Z,13.956,30.1,7.7,707.9604905251836
2023-08-17T04:10:00Z,13.946,30.1,7.7,709.2192086683269
2023-08-17T04:15:00Z,13.933,30.1,7.7,712.060315334279
2023-08-17T04:20:00Z,13.919,30.11,7.69,715.4408726330068
2023-08-17T04:25:00Z,13.898,30.1,7.69,717.6346385396282
2023-08-17T04:30:00Z,13.885,30.1,7.69,719.792441070731
2023-08-17T04:35:00Z,13.867,30.11,7.69,721.6984999732053
2023-08-17T04:40:00Z,13.862,30.11,7.68,723.8563025043082
2023-08-17T04:45:00Z,13.843,30.11,7.68,725.4027276515986
2023-08-17T04:50:00Z,13.826,30.1,7.67,729.9700763424331
2023-08-17T04:55:00Z,13.81,30.11,7.67,731.5165014897235
2023-08-17T05:00:00Z,13.801,30.12,7.67,733.9620110249734
2023-08-17T05:05:00Z,13.788,30.11,7.67,736.8390810664439
2023-08-17T05:10:00Z,13.773,30.11,7.67,739.6801877323961
2023-08-17T05:15:00Z,13.761,30.08,7.66,740.0038581120615
2023-08-17T05:20:00Z,13.748,30.11,7.66,740.9748692510578
2023-08-17T05:25:00Z,13.746,30.12,7.65,744.283499798749
2023-08-17T05:30:00Z,13.733,30.1,7.66,745.8299249460393
2023-08-17T05:35:00Z,13.727,30.12,7.66,750.8647975186127
2023-08-17T05:40:00Z,13.715,30.12,7.65,753.2743436783444
2023-08-17T05:45:00Z,13.707,30.12,7.65,753.2383803028258
2023-08-17T05:50:00Z,13.704,30.12,7.65,754.1374646907855
2023-08-17T05:55:00Z,13.697,30.13,7.65,756.7987544791457
2023-08-17T06:00:00Z,13.685,30.12,7.65,758.524996504028
2023-08-17T06:05:00Z,13.677,30.12,7.64,761.4020665454985
2023-08-17T06:10:00Z,13.668,30.1,7.64,763.4879423255646
2023-08-17T06:15:00Z,13.656,30.1,7.64,764.9264773462999
2023-08-17T06:20:00Z,13.656,30.1,7.64,765.1422575994102
2023-08-17T06:25:00Z,13.651,30.12,7.64,767.1202432529212
2023-08-17T06:30:00Z,13.648,30.15,7.64,768.7745585267667
2023-08-17T06:35:00Z,13.634,30.11,7.64,768.6307050246933
2023-08-17T06:40:00Z,13.628,30.09,7.64,767.8395107632889
2023-08-17T06:45:00Z,13.614,30.08,7.64,767.9833642653623
2023-08-17T06:50:00Z,13.622,30.11,7.64,769.6736429147263
2023-08-17T06:55:00Z,13.62,30.1,7.65,770.3569470495756
2023-08-17T07:00:00Z,13.623,30.08,7.65,769.457862661616
2023-08-17T07:05:00Z,13.63,30.08,7.64,769.3859359105793
2023-08-17T07:10:00Z,13.634,30.1,7.65,768.522814898138
2023-08-17T07:15:00Z,13.649,30.1,7.65,766.2211588649617
2023-08-17T07:20:00Z,13.657,30.13,7.65,765.5738181056308
2023-08-17T07:25:00Z,13.668,30.14,7.65,764.2791365869691
2023-08-17T07:30:00Z,13.687,30.13,7.65,763.9554662073037
2023-08-17T07:35:00Z,13.699,30.1,7.65,762.6248213131234
2023-08-17T07:40:00Z,13.706,30.09,7.66,760.323165279947
2023-08-17T07:45:00Z,13.728,30.1,7.66,759.0284837612853
2023-08-17T07:50:00Z,13.736,30.09,7.66,758.0215092467707
2023-08-17T07:55:00Z,13.749,30.09,7.67,755.8277433401494
2023-08-17T08:00:00Z,13.766,30.09,7.67,753.5980140580098
2023-08-17T08:05:00Z,13.768,30.09,7.67,751.9077354086459
2023-08-17T08:10:00Z,13.801,30.1,7.68,747.8798373505871
2023-08-17T08:15:00Z,13.807,30.09,7.68,746.2974488277782
2023-08-17T08:20:00Z,13.822,30.09,7.68,742.8449647780137
2023-08-17T08:25:00Z,13.842,30.08,7.69,740.2915651162085
2023-08-17T08:30:00Z,13.871,30.12,7.69,737.1627514461094
2023-08-17T08:35:00Z,13.89,30.1,7.7,734.3576081556755
2023-08-17T08:40:00Z,13.896,30.09,7.7,734.5014616577491
2023-08-17T08:45:00Z,13.935,30.09,7.7,730.7612706038374
2023-08-17T08:50:00Z,13.948,30.09,7.71,728.6753948237713
2023-08-17T08:55:00Z,13.979,30.08,7.72,724.7194235167493
2023-08-17T09:00:00Z,14.001,30.06,7.72,721.5186830956134
2023-08-17T09:05:00Z,14.023,30.08,7.72,717.8144554172201
2023-08-17T09:10:00Z,14.07,30.07,7.73,711.2331576973563
2023-08-17T09:15:00Z,14.044,30.09,7.74,707.4929666434446
2023-08-17T09:20:00Z,14.071,30.09,7.74,702.7817644505366
2023-08-17T09:25:00Z,14.115,30.09,7.75,697.7468918779632
2023-08-17T09:30:00Z,14.139,30.08,7.76,693.6111036933494
2023-08-17T09:35:00Z,14.14,30.07,7.76,687.4254031041877
2023-08-17T09:40:00Z,14.161,30.09,7.7700000000000005,683.6132852992392
2023-08-17T09:45:00Z,14.203,30.11,7.78,680.48447162914
2023-08-17T09:50:00Z,14.234,30.11,7.79,676.2048299424526
2023-08-17T09:55:00Z,14.255,30.08,7.8,672.3207853864674
2023-08-17T10:00:00Z,14.284,30.09,7.8,667.3938029404492
2023-08-17T10:05:00Z,14.352,30.09,7.8100000000000005,662.6826007475412
2023-08-17T10:10:00Z,14.36,30.03,7.82,660.2011278367729
2023-08-17T10:15:00Z,14.368,30.06,7.82,655.2381820152361
2023-08-17T10:20:00Z,14.418,30.06,7.82,651.3901008347693
2023-08-17T10:25:00Z,14.428,30.06,7.83,648.5849575443356
2023-08-17T10:30:00Z,14.436,30.05,7.84,644.377242608685
2023-08-17T10:35:00Z,14.526,30.1,7.84,639.3783334116299
2023-08-17T10:40:00Z,14.557,30.09,7.8500000000000005,635.7460324842734
2023-08-17T10:45:00Z,14.539,30.12,7.86,632.509328687619
2023-08-17T10:50:00Z,14.605,30.12,7.86,628.1217968743765
2023-08-17T10:55:00Z,14.631,30.08,7.87,623.4105946814685
2023-08-17T11:00:00Z,14.679,30.07,7.88,620.7852682686266
2023-08-17T11:05:00Z,14.662,30.07,7.88,618.1239784802665
2023-08-17T11:10:00Z,14.719,30.06,7.89,615.2469084387959
2023-08-17T11:15:00Z,14.794,30.1,7.8999999999999995,612.333875021807
2023-08-17T11:20:00Z,14.764,30.05,7.8999999999999995,607.6945995799358
2023-08-17T11:25:00Z,14.826,30.06,7.8999999999999995,604.4578957832814
2023-08-17T11:30:00Z,14.868,30.05,7.909999999999999,601.0413751090352
2023-08-17T11:35:00Z,14.876,30.05,7.8999999999999995,595.8266856588698
2023-08-17T11:40:00Z,14.958,30.04,7.920000000000001,594.3162238870979
2023-08-17T11:45:00Z,14.986,30.08,7.920000000000001,591.4751172211456
2023-08-17T11:50:00Z,14.999,30.02,7.930000000000001,588.3463035510465
2023-08-17T11:55:00Z,15.045,30.03,7.930000000000001,585.7209771382046
2023-08-17T12:00:00Z,15.092,30.03,7.94,581.8009692067011
2023-08-17T12:05:00Z,15.116,30.03,7.94,579.9308736797452
2023-08-17T12:10:00Z,15.176,30.05,7.94,575.5073784909843
2023-08-17T12:15:00Z,15.195,30.03,7.94,573.8530632171387
2023-08-17T12:20:00Z,15.237,30.03,7.96,571.3715903063704
2023-08-17T12:25:00Z,15.238,30.01,7.97,569.2857145263043
2023-08-17T12:30:00Z,15.301,30.04,7.97,567.5954358769403
2023-08-17T12:35:00Z,15.291,30.06,7.96,564.826255962025
2023-08-17T12:40:00Z,15.347,30.04,7.97,560.8343212794846
2023-08-17T12:45:00Z,15.395,30.05,7.9799999999999995,559.9352368915252
2023-08-17T12:50:00Z,15.425,30.03,7.989999999999999,558.6765187483818
2023-08-17T12:55:00Z,15.416,30.04,7.9799999999999995,556.5906429683156
2023-08-17T13:00:00Z,15.44,30.03,7.989999999999999,555.0801811965435
2023-08-17T13:05:00Z,15.466,30.05,7.989999999999999,552.3110012816283
2023-08-17T13:10:00Z,15.505,30.03,8,549.3260411136025
2023-08-17T13:15:00Z,15.518,30.03,8,549.0742974849738
2023-08-17T13:20:00Z,15.557,30.05,8,545.6577768107276
2023-08-17T13:25:00Z,15.533,30.05,8,544.9025459248415
2023-08-17T13:30:00Z,15.622,30.06,8,542.8526335202939
2023-08-17T13:35:00Z,15.608,30.06,8,542.672816642702
2023-08-17T13:40:00Z,15.623,30.04,8.01,540.982537993338
2023-08-17T13:45:00Z,15.669,30.08,8.02,539.9036367277865
2023-08-17T13:50:00Z,15.718,30.1,8.02,537.7098708211653
2023-08-17T13:55:00Z,15.721,30.03,8.02,534.6889472776212
2023-08-17T14:00:00Z,15.753,30.03,8.02,534.94069090625
2023-08-17T14:05:00Z,15.787,30.04,8.03,533.0346320037756
2023-08-17T14:10:00Z,15.771,30.05,8.03,531.2364632278566
2023-08-17T14:15:00Z,15.785,30.05,8.03,527.7120524270553
2023-08-17T14:20:00Z,15.837,30.05,8.04,527.028748292206
2023-08-17T14:25:00Z,15.829,30.05,8.04,526.093700528728
2023-08-17T14:30:00Z,15.846,30.02,8.04,525.3025062673237
2023-08-17T14:35:00Z,15.848,30.05,8.03,524.3674585038457
2023-08-17T14:40:00Z,15.955,30.03,8.049999999999999,522.4613996013716
2023-08-17T14:45:00Z,15.931,30,8.08,522.1017658461876
2023-08-17T14:50:00Z,15.971,30.02,8.1,520.6632308254524
2023-08-17T14:55:00Z,15.955,30.02,8.08,520.3035970702686
2023-08-17T15:00:00Z,15.991,30.04,8.08,520.7351575764892
2023-08-17T15:05:00Z,15.988,30.04,8.08,518.1098311636473
2023-08-17T15:10:00Z,15.955,30.05,8.11,515.7722117549525
2023-08-17T15:15:00Z,15.897,30.02,8.059999999999999,514.6573471138827
2023-08-17T15:20:00Z,15.956,30.02,8.059999999999999,513.5424824728129
2023-08-17T15:25:00Z,15.932,30.06,8.049999999999999,512.3916544562246
2023-08-17T15:30:00Z,15.933,30.09,8.059999999999999,512.2837643296696
2023-08-17T15:35:00Z,15.926,30.09,8.049999999999999,512.7512882114085
2023-08-17T15:40:00Z,15.96,30.11,8.049999999999999,511.7443136968938
2023-08-17T15:45:00Z,15.974,30.06,8.049999999999999,511.38467994171
2023-08-17T15:50:00Z,15.955,30.08,8.049999999999999,510.8452293089343
2023-08-17T15:55:00Z,15.966,30.05,8.049999999999999,510.2698153006402
2023-08-17T16:00:00Z,15.973,30.09,8.059999999999999,508.9391704064601
2023-08-17T16:05:00Z,15.998,30.07,8.059999999999999,510.4855955537505
2023-08-17T16:10:00Z,15.991,30.08,8.059999999999999,509.1549506595703
2023-08-17T16:15:00Z,15.994,30.11,8.059999999999999,508.1479761450556
2023-08-17T16:20:00Z,16.001,30.09,8.059999999999999,506.78136787535715
2023-08-17T16:25:00Z,15.985,30.12,8.059999999999999,505.918246862916
2023-08-17T16:30:00Z,15.991,30.11,8.059999999999999,503.6885175807763
2023-08-17T16:35:00Z,15.998,30.11,8.059999999999999,504.1560414625153
2023-08-17T16:40:00Z,16.015,30.15,8.069999999999999,504.6235653442543
2023-08-17T16:45:00Z,16.025,30.1,8.069999999999999,503.5806274542212
2023-08-17T16:50:00Z,16.015,30.06,8.08,503.4008105766293
2023-08-17T16:55:00Z,16.036,30.07,8.08,503.2929204500741
2023-08-17T17:00:00Z,16.032,30.09,8.08,502.6815430662616
2023-08-17T17:05:00Z,16.031,30.08,8.08,502.4657628131514
2023-08-17T17:10:00Z,16.015,30.1,8.069999999999999,501.9982389314124
2023-08-17T17:15:00Z,15.96,30.1,8.049999999999999,501.6026418007102
2023-08-17T17:20:00Z,15.958,30.09,8.059999999999999,501.56667842519187
2023-08-17T17:25:00Z,15.921,30.08,8.049999999999999,500.5237405351588
2023-08-17T17:30:00Z,15.875,30.1,8.049999999999999,500.0202532779014
2023-08-17T17:35:00Z,15.83,30.11,8.04,501.8543854293389
2023-08-17T17:40:00Z,15.816,30.1,8.04,500.9912644168977
2023-08-17T17:45:00Z,15.773,30.1,8.04,500.4877771596403
2023-08-17T17:50:00Z,15.756,30.13,8.04,501.2430080455264
2023-08-17T17:55:00Z,15.72,30.09,8.04,500.95530104137936
2023-08-17T18:00:00Z,15.735,30.11,8.04,502.0342023069308
2023-08-17T18:05:00Z,15.701,30.17,8.04,503.36484720111093
2023-08-17T18:10:00Z,15.691,30.17,8.04,502.4657628131514
2023-08-17T18:15:00Z,15.652,30.12,8.03,503.3288838255925
2023-08-17T18:20:00Z,15.649,30.09,8.03,505.0191624749565
2023-08-17T18:25:00Z,15.623,30.12,8.03,505.63053985876894
2023-08-17T18:30:00Z,15.606,30.13,8.03,506.6375143732836
2023-08-17T18:35:00Z,15.596,30.11,8.03,508.4356831492027
2023-08-17T18:40:00Z,15.58,30.12,8.02,508.2558662716108
2023-08-17T18:45:00Z,15.577,30.1,8.03,508.36375639816595
2023-08-17T18:50:00Z,15.546,30.11,8.02,509.1549506595703
2023-08-17T18:55:00Z,15.525,30.08,8.02,510.05403504752985
2023-08-17T19:00:00Z,15.509,30.08,8.02,509.0830239085336
2023-08-17T19:05:00Z,15.498,30.06,8.02,510.341742051677
2023-08-17T19:10:00Z,15.488,30.08,8.02,511.8522038234489
2023-08-17T19:15:00Z,15.49,30.1,8.02,513.5424824728129
2023-08-17T19:20:00Z,15.463,30.09,8.01,513.6144092238496
2023-08-17T19:25:00Z,15.451,30.08,8.01,514.6213837383643
2023-08-17T19:30:00Z,15.434,30.13,8.01,515.0529442445849
2023-08-17T19:35:00Z,15.427,30.1,8.01,515.9520286325444
2023-08-17T19:40:00Z,15.407,30.1,8,516.3476257632467
2023-08-17T19:45:00Z,15.398,30.09,8,517.4265270287981
2023-08-17T19:50:00Z,15.383,30.11,8,519.2246958047172
2023-08-17T19:55:00Z,15.368,30.13,8,520.1597435681952
2023-08-17T20:00:00Z,15.353,30.12,7.989999999999999,521.9938757196326
2023-08-17T20:05:00Z,15.339,30.07,7.989999999999999,521.5623152134119
2023-08-17T20:10:00Z,15.327,30.08,7.989999999999999,522.7850699810369
2023-08-17T20:15:00Z,15.309,30.08,7.989999999999999,523.8999346221068
2023-08-17T20:20:00Z,15.289,30.07,7.9799999999999995,525.338469642842
2023-08-17T20:25:00Z,15.278,30.09,7.9799999999999995,526.8489314146141
2023-08-17T20:30:00Z,15.265,30.04,7.9799999999999995,528.1076495577574
2023-08-17T20:35:00Z,15.243,30.09,7.9799999999999995,529.9417817091949
2023-08-17T20:40:00Z,15.23,30.1,7.97,530.0137084602317
2023-08-17T20:45:00Z,15.216,30.1,7.97,531.1645364768199
2023-08-17T20:50:00Z,15.197,30.1,7.97,534.293350146919
2023-08-17T20:55:00Z,15.18,30.08,7.96,535.4082147879889
2023-08-17T21:00:00Z,15.16,30.11,7.96,537.0984934373528
2023-08-17T21:05:00Z,15.142,30.07,7.96,538.249321453941
2023-08-17T21:10:00Z,15.12,30.11,7.95,538.9685889643087
2023-08-17T21:15:00Z,15.109,30.08,7.95,539.6159297236395
2023-08-17T21:20:00Z,15.09,30.1,7.95,541.7018055037056
2023-08-17T21:25:00Z,15.071,30.15,7.95,544.1473150389556
2023-08-17T21:30:00Z,15.051,30.13,7.94,546.1253006924666
2023-08-17T21:35:00Z,15.036,30.09,7.94,547.8155793418305
2023-08-17T21:40:00Z,15.021,30.09,7.94,549.2900777380842
2023-08-17T21:45:00Z,15.005,30.07,7.930000000000001,550.5128325057092
2023-08-17T21:50:00Z,14.988,30.08,7.930000000000001,552.0232942774811
2023-08-17T21:55:00Z,14.97,30.08,7.930000000000001,553.5337560492532
2023-08-17T22:00:00Z,14.957,30.09,7.920000000000001,556.1950458376134
2023-08-17T22:05:00Z,14.938,30.09,7.920000000000001,558.316884993198
2023-08-17T22:10:00Z,14.923,30.08,7.920000000000001,559.2878961321942
2023-08-17T22:15:00Z,14.903,30.1,7.909999999999999,562.0211126715913
2023-08-17T22:20:00Z,14.886,30.04,7.909999999999999,563.4596476923265
2023-08-17T22:25:00Z,14.875,30.02,7.909999999999999,564.3946954558044
2023-08-17T22:30:00Z,14.852,30.09,7.8999999999999995,566.3367177337971
2023-08-17T22:35:00Z,14.841,30.09,7.8999999999999995,568.0989231341977
2023-08-17T22:40:00Z,14.826,30.09,7.8999999999999995,570.9400298001499
2023-08-17T22:45:00Z,14.81,30.08,7.89,570.9040664246315
2023-08-17T22:50:00Z,14.794,30.08,7.89,573.3495759598813
2023-08-17T22:55:00Z,14.773,30.09,7.89,574.0328800947307
2023-08-17T23:00:00Z,14.765,30.08,7.89,577.0897670137931
2023-08-17T23:05:00Z,14.745,30.06,7.88,579.2116061693775
2023-08-17T23:10:00Z,14.726,30.08,7.88,581.8728959577379
2023-08-17T23:15:00Z,14.71,30.08,7.88,583.8508816112488
2023-08-17T23:20:00Z,14.691,30.06,7.87,586.1525376444253
2023-08-17T23:25:00Z,14.683,30.08,7.87,587.1954755344583
2023-08-17T23:30:00Z,14.669,30.05,7.87,588.5620838041568
2023-08-17T23:35:00Z,14.649,30.08,7.86,590.6839229597413
2023-08-17T23:40:00Z,14.637,30.08,7.86,593.1294324949913
2023-08-17T23:45:00Z,14.619,30.1,7.86,594.5320041402081
2023-08-17T23:50:00Z,14.604,30.1,7.8500000000000005,595.2153082750574
2023-08-17T23:55:00Z,14.59,30.08,7.8500000000000005,597.5169643082338
